Plant;87;,,,,,
Cutting order;0;,,,,,
Cutting position;0;,,,,,
Date from;29.05.2016;,,,,,
,,,,,
Date to;30.05.2016;,,,,,
,,,,,
Single resource;%;,,,,,
Resource group;%;,,,,,
Partnumber;%;,,,,,
Kanban number;0;,,,,,
Wire number;%;,,,,,
Staff number;%;,,,,,
,,,,,
,,,,,
Date;Time;Cutting order;Cutting position;Single resource;Resource group;Staff number;Wire number;Partnumber;Kanban number;Cut quantity;Time ta;Cost center;Partno. wire;Wire length;Print 1;St.ins.lng 1;Contact 1;Seal 1;Print 2;St.ins.len. 2;Contact 2;Seal 2;,,,,,
30.05.2016;08:15;63105;271;08708-30;08708;CC/08708-30;VE515F;276A03402;455945;100,000000;3,200000;08710;76753070W889;1,165000;;0,000000;414008095;492228409;;5,000000;;;
30.05.2016;08:15;63116;39;08788-06;08788;CC/08788-06;HB07;92C150101;470303;1005,000000;39,200000;08710;P00111494;0,340000;;3,500000;P00151041;;;0,000000;411000090;;
30.05.2016;08:15;63120;63;08703-22;08703;func2717/08703-22;7557AJ;94C371202;169935;600,000000;16,200000;08710;76753021W991;0,160000;;5,000000;414346849;;;15,000000;;;
30.05.2016;08:15;63120;137;08703-23;08703;func2888/08703-23;1650ZC;94C444901;376565;400,000000;14,000000;08710;76753021W000;1,390000;;0,000000;411500310;;;15,000000;;;
30.05.2016;08:16;63121;3;08703-21;08703;func3002/08703-21;4665;91G738202;470407;200,000000;15,800000;08710;76753050W888;1,800000;;0,000000;414242168;;;6,000000;;;
30.05.2016;08:16;63121;35;08708-27;08708;CC/08708-27;366;91G700503;423878;200,000000;9,800000;08710;76753070W004;2,990000;;0,000000;414304672;;;0,000000;414355770;;
30.05.2016;08:16;63121;56;08708-16;08702;CC/08708-16;1465-A;91G722601;439577;100,000000;3,900000;08710;76753010W559;1,600000;;0,000000;P00106044;;;0,000000;414362610;492212711;
30.05.2016;08:16;63121;117;08708-17;08702;CC/08708-17;2148-A;91G722601;422284;100,000000;3,000000;08710;76753021W990;1,330000;;0,000000;P00106155;;;0,000000;P00106149;;
30.05.2016;08:16;63121;118;08708-17;08702;CC/08708-17;4625;91G976501;467638;400,000000;15,200000;08710;76753021W996;1,080000;;0,000000;P00106155;;;0,000000;P00106149;;
30.05.2016;08:16;63121;169;08703-21;08703;func3002/08703-21;4240;91G738202;470405;200,000000;14,000000;08710;76753021W005;1,000000;;0,000000;414242168;;;15,000000;;;
30.05.2016;08:16;63121;234;08708-28;08702;CC/08708-28;1810;91G716103;468634;100,000000;6,000000;08710;76753021W001;2,485000;;0,000000;414264543;491104505;;0,000000;P00106149;;
30.05.2016;08:16;63121;235;08708-28;08702;CC/08708-28;1839;91G716103;468612;100,000000;8,500000;08710;76753021W001;7,120000;;0,000000;414264543;491104505;;0,000000;P00106149;;
30.05.2016;08:16;63121;236;08708-28;08702;CC/08708-28;1809;91G716103;468632;100,000000;6,000000;08710;76753021W114;2,485000;;0,000000;414264543;491104505;;0,000000;P00106149;;
30.05.2016;08:16;63121;275;08708-27;08708;CC/08708-27;1478_2;91G713903;464224;100,000000;4,000000;08710;76753090W551;0,890000;;0,000000;414355770;;;0,000000;414304672;;
30.05.2016;08:16;63121;276;08708-27;08708;CC/08708-27;1478_1;91G713903;464222;100,000000;4,000000;08710;76753090W557;0,890000;;0,000000;414355770;;;0,000000;414304672;;
30.05.2016;08:30;63084;3;08703-15;08703;leader/08703-15;1;92C91030A;237353;5000,000000;125,000000;08710;726170030555;0,316000;;0,000000;414095531;;;5,000000;;;
30.05.2016;08:30;63105;39;08703-24;08703;func2715/08703-24;6121Z;252C03302;344651;80,000000;9,520000;08710;P00113607;3,910000;1;0,000000;P00070023;;;0,000000;P00006290;;
30.05.2016;08:30;63105;40;08703-24;08703;func2715/08703-24;6161Z;252C03302;344653;80,000000;7,920000;08710;P00113601;2,950000;1;0,000000;P00070023;;;0,000000;P00006290;;
30.05.2016;08:30;63105;256;08703-30;08708;func2715/08703-30;VDB25JW;276A22402;446566;100,000000;3,600000;08710;P00124020;1,585000;;0,000000;411101600;;;15,000000;;;
30.05.2016;08:30;63105;270;08708-30;08708;CC/08708-30;CE515F;276A03402;455941;100,000000;3,200000;08710;76753070W117;1,165000;;0,000000;414008095;492228409;;5,000000;;;
30.05.2016;08:30;63110;36;08703-20;08708;func2717/08703-20;1440Y;94C445001;373620;400,000000;9,200000;08710;76753041W338;0,740000;;15,000000;;;;0,000000;414322100;;
30.05.2016;08:30;63120;133;08703-22;08703;func2717/08703-22;1750ZA;94C444901;376626;400,000000;9,600000;08710;76753113W000;0,735000;;5,500000;;;;15,000000;;;
30.05.2016;08:30;63120;134;08703-22;08703;func2717/08703-22;1650ZA;94C444901;376568;400,000000;12,000000;08710;76783111G000;0,610000;;7,000000;;;;15,000000;;;
30.05.2016;08:30;63121;57;08708-16;08702;CC/08708-16;1453-A;91G722601;439555;100,000000;3,900000;08710;76753010W775;1,600000;;0,000000;P00106044;;;0,000000;414362610;492212711;
30.05.2016;08:30;63121;237;08708-28;08702;CC/08708-28;1841;91G716103;468616;100,000000;8,500000;08710;76753021W114;7,120000;;0,000000;414264543;491104505;;0,000000;P00106149;;
30.05.2016;08:31;63121;238;08708-28;08702;CC/08708-28;1807;91G716103;468604;100,000000;6,000000;08710;76753021W115;2,485000;;0,000000;414264543;491104505;;0,000000;P00106149;;
30.05.2016;08:31;63121;239;08708-28;08702;CC/08708-28;1842;91G716103;468618;100,000000;8,500000;08710;76753021W115;7,120000;;0,000000;414264543;491104505;;0,000000;P00106149;;
30.05.2016;08:31;63121;256;08708-17;08708;CC/08708-17;4723;91G738301;430676;200,000000;7,600000;08710;76753021W007;0,180000;;0,000000;P00106155;;;0,000000;P00106149;;
30.05.2016;08:31;63121;257;08708-17;08708;CC/08708-17;4722;91G738301;430674;200,000000;7,600000;08710;76753021W774;0,180000;;0,000000;P00106155;;;0,000000;P00106149;;
30.05.2016;08:31;63121;277;08708-27;08708;CC/08708-27;1485-A;91G722601;422208;100,000000;3,200000;08710;76753090W771;1,650000;;0,000000;414355770;;;0,000000;414304672;;
30.05.2016;08:31;63121;299;08703-21;08703;func3002/08703-21;4661;91G737801;424441;100,000000;7,100000;08710;76753050W339;1,000000;;15,000000;;;;0,000000;414242168;;
30.05.2016;08:31;63124;3;08705-01;08708;func2689/08705-01;SH6974_3;94C444901;376506;400,000000;12,000000;08710;76880742K000;1,910000;;45,000000;;;;45,000000;;;
30.05.2016;08:31;63125;14;08703-29;08703;func2917/08703-29;21026;91C531402;420852;1900,000000;47,500000;08710;76753051W881;1,710000;;0,000000;414244131;;;15,000000;;;
30.05.2016;08:45;63061;90;08788-08;08788;LEADER/08788-08;045;93C203600;365587;365,000000;13,870000;08710;499171000000;0,455000;;0,000000;P00114347;;;0,000000;414030132;;
30.05.2016;08:45;63103;14;08703-13;08703;func2928/08703-13;19225;91C540301;422737;3500,000000;122,500000;08710;76753113W001;0,800000;;0,000000;411508080;492070000;;15,000000;;;
30.05.2016;08:45;63105;41;08703-24;08703;func2715/08703-24;6171Z;252C03302;344655;80,000000;7,920000;08710;P00113584;2,950000;1;0,000000;P00070023;;;0,000000;P00006290;;
30.05.2016;08:45;63105;257;08703-30;08708;func2715/08703-30;VDB26JW;276A22402;446567;100,000000;3,600000;08710;P00124020;1,585000;;0,000000;411101600;;;15,000000;;;
30.05.2016;08:45;63105;258;08703-30;08708;func2715/08703-30;VDB29JQ;276A22402;446576;100,000000;3,200000;08710;P00124073;0,870000;;0,000000;411101600;;;15,000000;;;
30.05.2016;08:45;63105;272;08708-30;08708;CC/08708-30;RE515F;276A03402;455943;100,000000;3,200000;08710;76753070W998;1,165000;;0,000000;414008095;492228409;;5,000000;;;
30.05.2016;08:45;63110;7;08708-17;08702;CC/08708-17;572;91G306805;417380;100,000000;5,600000;08710;76753021W889;3,660000;;0,000000;P00106149;;;4,500000;;;
30.05.2016;08:45;63120;9;08703-20;08708;func2717/08703-20;2267CE;94C445001;373672;400,000000;12,800000;08710;76753041W881;0,940000;;15,000000;;;;0,000000;414322100;;
30.05.2016;08:45;63120;92;08703-23;08708;func2888/08703-23;6815ZA;94C445001;373807;400,000000;12,400000;08710;76753021W998;0,330000;;15,000000;;;;0,000000;P00102674;;
30.05.2016;08:45;63120;135;08703-22;08703;func2717/08703-22;1550ZB;94C445001;373627;400,000000;8,400000;08710;76783111G000;0,195000;;15,000000;;;;7,000000;;;
30.05.2016;08:45;63120;146;08703-22;08703;func2717/08703-22;1795R;94C445001;373844;200,000000;7,800000;08710;76753104W664;2,420000;;0,000000;414013650;;;0,000000;414248830;;
30.05.2016;08:45;63121;4;08703-21;08703;func3002/08703-21;291;91G706204;471921;105,000000;4,410000;08710;76753040W888;1,910000;;0,000000;420003474;;;6,000000;;;
30.05.2016;08:45;63121;40;08708-27;08708;CC/08708-27;2037;91G721202;425839;100,000000;4,600000;08710;76753090W337;2,880000;;0,000000;414304672;;;0,000000;414127765;;
30.05.2016;08:46;63121;119;08708-17;08702;CC/08708-17;4623;91G976501;467634;400,000000;15,600000;08710;76753040W880;1,080000;;0,000000;P00106155;;;0,000000;P00106149;;
30.05.2016;08:46;63124;4;08705-01;08708;func2689/08705-01;SH7460_1;94C444901;376509;400,000000;7,200000;08710;76880742K000;0,835000;;45,000000;;;;45,000000;;;
30.05.2016;08:46;63125;4;08703-14;08703;func2925/08703-14;1728;91C535001;426586;1600,000000;48,000000;08710;76753021W665;0,925000;;0,000000;413001081;;;0,000000;414332900;;
30.05.2016;08:46;63125;10;08703-27;08703;func2917/08703-27;19110;91C540301;427162;1900,000000;57,000000;08710;76753021W556;1,100000;;0,000000;P00106112;;;0,000000;414990480;;
30.05.2016;08:46;63128;23;08788-10;08708;LEADER/08788-10;350C;94C003301;299390;1005,000000;29,150000;08710;P00099229;0,660000;;7,000000;;;;15,000000;;;
30.05.2016;09:00;63105;55;08703-24;08703;func2715/08703-24;BE09;252B13901;466049;200,000000;27,800000;08710;P00113579;3,960000;1;0,000000;P00070023;;;0,000000;P00070023;;
30.05.2016;09:00;63105;114;08703-24;08703;func2715/08703-24;8112C;252D06101;411858;25,000000;0,880000;08710;P00113579;2,900000;;0,000000;P00070023;;;0,000000;P00112016;;
30.05.2016;09:00;63105;115;08703-24;08703;func2715/08703-24;8112D;252D06101;411860;25,000000;0,700000;08710;P00113579;0,670000;;0,000000;P00070023;;;0,000000;P00112016;;
30.05.2016;09:00;63105;259;08703-30;08708;func2715/08703-30;VDB30JQ;276A22402;446577;100,000000;3,200000;08710;P00124074;0,870000;;0,000000;411101600;;;15,000000;;;
30.05.2016;09:00;63116;29;08788-05;08788;LEADER/08788-05;HB24;92C150101;470317;1005,000000;39,200000;08710;P00111504;1,303000;;3,500000;P00151041;;;0,000000;414003034;;
30.05.2016;09:00;63120;139;08703-23;08703;func2888/08703-23;128F;94C445001;374048;200,000000;104,000000;08710;76753021W007;5,850000;;0,000000;P00102674;;;0,000000;413035565;;
30.05.2016;09:00;63120;147;08703-22;08703;func2717/08703-22;315R;94C445001;373845;200,000000;7,800000;08710;76753104W770;2,420000;;0,000000;414013650;;;0,000000;414248830;;
30.05.2016;09:00;63121;189;08708-27;08702;CC/08708-27;937;91G701803;470441;200,000000;9,200000;08710;76753070W335;2,650000;;0,000000;414127765;;;5,500000;;;
30.05.2016;09:00;63127;18;08708-16;08702;CC/08708-16;1176-V567;91G429102;442152;1200,000000;67,200000;08710;76753010W888;2,270000;;0,000000;412221020;492212711;;13,000000;;;
30.05.2016;09:01;63127;26;08708-17;08702;CC/08708-17;3166_2;91G719102;427314;200,000000;9,800000;08710;76753021W666;3,070000;;0,000000;P00106155;;;0,000000;P00106149;;
30.05.2016;09:01;63128;1;08788-07;08708;LEADER/08788-07;573;94C003301;299328;1005,000000;31,160000;08710;P00119381;0,750000;;0,000000;414133260;;;15,000000;;;
30.05.2016;09:01;63128;15;08788-09;08708;LEADER/08788-09;335B;94C003301;299192;1005,000000;30,150000;08710;499605201664;0,195000;;0,000000;414521100;;;15,000000;;;
30.05.2016;09:15;63061;55;08788-08;08788;LEADER/08788-08;001;93C203600;365570;365,000000;14,600000;08710;499171000000;1,120000;;0,000000;P00114347;;;3,500000;;;
30.05.2016;09:15;63105;56;08703-24;08703;func2715/08703-24;JH17AZ;252C03302;344871;80,000000;6,320000;08710;P00113579;2,760000;1;0,000000;P00102674;;;0,000000;P00112016;;
30.05.2016;09:15;63105;57;08703-24;08703;func2715/08703-24;JH14Z;252C03302;344869;80,000000;2,480000;08710;P00113597;0,960000;1;0,000000;P00072113;;;0,000000;P00112016;;
30.05.2016;09:15;63105;260;08703-30;08708;func2715/08703-30;VDB25JA;276A22402;446584;100,000000;3,200000;08710;P00158411;0,945000;;0,000000;411101600;;;15,000000;;;
30.05.2016;09:15;63109;1;08703-33;08703;leader/08703-33;1361;92C501202;248894;2000,000000;64,000000;08710;76753021W002;0,140000;;0,000000;414108690;;;15,000000;;;
30.05.2016;09:15;63110;19;08708-17;08705;CC/08708-17;341;91G306805;417630;100,000000;74,000000;08710;76753021W888;1,250000;;6,000000;;;;0,000000;P00106149;;
30.05.2016;09:15;63110;47;08703-20;08703;func2717/08703-20;2087R;94C445001;373655;400,000000;17,600000;08710;76753010W668;1,400000;;15,000000;;;;0,000000;411500270;493000150;
30.05.2016;09:15;63111;3;08703-17;08703;func2928/08703-17;1936;91C535001;426606;1900,000000;53,200000;08710;76753113W333;0,820000;;0,000000;411509080;;;0,000000;414314100;;
30.05.2016;09:15;63116;37;08788-06;08788;CC/08788-06;HB21;92C150101;470366;1005,000000;39,200000;08710;P00111506;0,945000;;10,000000;;;;0,000000;411000090;;
30.05.2016;09:15;63120;140;08703-23;08703;func2888/08703-23;5027D;94C445001;373445;200,000000;104,000000;08710;76753021W554;5,850000;;0,000000;P00102674;;;0,000000;413035565;;
30.05.2016;09:15;63120;144;08703-22;08703;func2717/08703-22;4640;94C444901;376665;400,000000;14,400000;08710;76753113W334;1,940000;;0,000000;414013650;;;0,000000;414243365;;
30.05.2016;09:15;63121;33;08708-27;08708;CC/08708-27;4598;91G726004;430620;200,000000;7,800000;08710;76753070W001;0,530000;;0,000000;414304672;;;0,000000;414304672;;
30.05.2016;09:15;63125;15;08703-29;08703;func2917/08703-29;19042;91C540301;427156;1900,000000;53,200000;08710;76753021W551;0,680000;;0,000000;413001081;;;0,000000;414244131;;
30.05.2016;09:16;63127;24;08708-17;08702;CC/08708-17;605;91G730608;470662;200,000000;8,000000;08710;76753021W888;1,340000;;6,000000;;;;0,000000;P00106149;;
30.05.2016;09:16;63127;27;08708-17;08702;CC/08708-17;3166_1;91G719102;427336;200,000000;9,800000;08710;76753021W669;3,070000;;0,000000;P00106155;;;0,000000;P00106149;;
30.05.2016;09:30;63061;56;08788-08;08788;LEADER/08788-08;005A;93C203600;365594;365,000000;13,140000;08710;499171000000;0,150000;;0,000000;P00114347;;;10,000000;;;
30.05.2016;09:30;63105;261;08703-30;08708;func2715/08703-30;VDB25JU;276A22402;446592;100,000000;3,200000;08710;P00158411;0,720000;;0,000000;411101600;;;15,000000;;;
30.05.2016;09:30;63110;48;08703-20;08703;func2717/08703-20;A39ZC;94C445001;373737;400,000000;240,000000;08710;76753021W446;5,280000;;15,000000;;;;0,000000;411500270;493000150;
30.05.2016;09:30;63120;141;08703-23;08703;func2888/08703-23;3031D;94C445001;373423;200,000000;104,000000;08710;76753021W996;5,850000;;0,000000;P00102674;;;0,000000;413035565;;
30.05.2016;09:30;63120;148;08703-22;08703;func2717/08703-22;3940V;94C444901;376672;600,000000;18,600000;08710;76753113W335;0,350000;;0,000000;414243365;;;15,000000;;;
30.05.2016;09:30;63125;2;08703-14;08703;func2925/08703-14;21031;91C531402;420864;1900,000000;58,900000;08710;76753040W331;0,340000;;0,000000;414332900;;;15,000000;;;
30.05.2016;09:45;63105;42;08703-24;08703;func2715/08703-24;811;252B12401;436420;40,000000;4,760000;08710;P00113793;3,650000;;0,000000;P00006269;;;0,000000;P00102680;;
30.05.2016;09:45;63105;262;08703-30;08708;func2715/08703-30;VDB26JA;276A22402;446585;100,000000;3,200000;08710;P00130582;0,945000;;0,000000;411101600;;;15,000000;;;
30.05.2016;09:45;63105;263;08703-30;08708;func2715/08703-30;VDB26JU;276A22402;446593;100,000000;3,200000;08710;P00130582;0,720000;;0,000000;411101600;;;15,000000;;;
30.05.2016;09:45;63109;2;08703-33;08703;leader/08703-33;1361_A;92C501202;248896;2000,000000;64,000000;08710;76753021W002;0,115000;;0,000000;414108690;;;15,000000;;;
30.05.2016;09:45;63115;1;08703-24;08703;func2715/08703-24;JH09;252D06101;411854;100,000000;3,700000;08710;P00113794;3,640000;;0,000000;P00005579;;;0,000000;P00112013;;
30.05.2016;09:45;63115;2;08703-24;08703;func2715/08703-24;JH09A;252D06101;411856;100,000000;3,400000;08710;P00113794;2,020000;;0,000000;P00005579;;;0,000000;P00112013;;
30.05.2016;09:45;63117;16;08788-06;08703;CC/08788-06;HB04;92C150101;459041;1005,000000;39,200000;08710;P00111506;0,340000;;3,500000;P00151041;;;0,000000;411000090;;
30.05.2016;09:45;63117;29;08788-05;08788;LEADER/08788-05;HB24;92C150101;459057;1005,000000;39,200000;08710;P00111504;1,303000;;3,500000;P00151041;;;0,000000;414003034;;
30.05.2016;09:45;63120;83;08703-20;08708;func2717/08703-20;6105AE;94C445001;373974;400,000000;18,000000;08710;76753021W551;1,380000;;0,000000;411500270;493000150;;0,000000;414262431;;
30.05.2016;09:45;63120;145;08703-22;08703;func2717/08703-22;1140J;94C445001;374045;200,000000;10,800000;08710;76753113W338;6,360000;;0,000000;414013650;;;0,000000;414400630;;
30.05.2016;09:45;63123;1;08703-13;08703;func2928/08703-13;17105;91C539801;423435;1800,000000;45,000000;08710;76753104W111;0,330000;;0,000000;414990380;;;15,000000;;;
30.05.2016;09:46;63125;5;08703-26;08703;func2896/08703-26;51003;91C538401;426170;1900,000000;57,000000;08710;76753021W775;0,960000;;0,000000;414314200;;;13,000000;;;
30.05.2016;09:46;63125;11;08703-27;08703;func2917/08703-27;13308;91C529002;426922;1800,000000;61,200000;08710;76753021W666;2,170000;;0,000000;414334500;;;0,000000;P00106112;;
30.05.2016;09:46;63125;12;08703-28;08703;func2917/08703-28;841;91C535001;419306;3500,000000;98,000000;08710;76753021W888;0,580000;;0,000000;413001081;;;13,000000;;;
30.05.2016;09:46;63127;1;08708-17;08708;CC/08708-17;1106-C;91G428902;442216;25,000000;0,875000;08710;P00134563;0,800000;;4,000000;;;;13,000000;;;
30.05.2016;09:46;63127;8;08703-21;08702;func3002/08703-21;1306-C;91G428902;442200;2100,000000;105,000000;08710;P00134563;0,610000;;0,000000;412221060;492212711;;13,000000;;;
30.05.2016;09:46;63128;16;08788-09;08708;LEADER/08788-09;7078F;94C003301;299314;1005,000000;31,160000;08710;499605202445;0,955000;;0,000000;414213100;499011000;;15,000000;;;
30.05.2016;09:46;63128;25;08788-10;08708;LEADER/08788-10;5293;94C003301;299194;1005,000000;34,170000;08710;499605202445;0,845000;;0,000000;414521070;;;15,000000;;;
30.05.2016;10:00;63061;57;08788-08;08788;LEADER/08788-08;030A;93C203600;365505;365,000000;13,140000;08710;499171000000;0,200000;;0,000000;P00114347;;;10,000000;;;
30.05.2016;10:00;63084;4;08703-15;08703;leader/08703-15;1;92C91030A;389434;5000,000000;125,000000;08710;726170030555;0,316000;;0,000000;414095531;;;5,000000;;;
30.05.2016;10:00;63105;236;08703-30;08708;func2715/08703-30;VDB27HI;276A16602;457448;100,000000;4,900000;08710;76753010W446;5,180000;;0,000000;412000110;;;15,000000;;;
30.05.2016;10:00;63120;84;08703-20;08708;func2717/08703-20;6106AF;94C445001;373975;400,000000;18,000000;08710;76753021W999;1,380000;;0,000000;411500270;493000150;;0,000000;414262431;;
30.05.2016;10:00;63120;111;08703-23;08703;func2888/08703-23;654AN;94C445001;373982;400,000000;172,000000;08710;76753010W008;3,604000;;0,000000;414268673;;;0,000000;P00102674;;
30.05.2016;10:00;63121;124;08708-17;08702;CC/08708-17;304_2;91G721403;421760;100,000000;5,100000;08710;76753021W669;3,410000;;0,000000;P00106149;;;0,000000;P00154343;;
30.05.2016;10:00;63121;303;08708-17;08708;CC/08708-17;304_1;91G721403;421758;100,000000;5,100000;08710;76753021W666;3,410000;;0,000000;P00106149;;;0,000000;P00154343;;
30.05.2016;10:00;63126;1;08703-24;08703;func2715/08703-24;MC55E;252D06101;412338;100,000000;2,500000;08710;P00116188;0,280000;;5,500000;;;;14,000000;;;
30.05.2016;10:00;63126;25;08703-24;08703;func2715/08703-24;2302;252D05301;413014;100,000000;3,400000;08710;P00022876;2,200000;;0,000000;P00070023;;;0,000000;P00100746;;
30.05.2016;10:00;63126;144;08703-33;08703;leader/08703-33;1091;252D05301;412582;100,000000;3,100000;08710;P00158001;1,520000;;0,000000;P00102704;;;6,000000;;;
30.05.2016;10:00;63128;7;08788-07;08708;LEADER/08788-07;7078D;94C003301;299230;1005,000000;35,180000;08710;499243832445;1,530000;;0,000000;414176461;492492570;;15,000000;;;
30.05.2016;10:15;63061;91;08788-08;08788;LEADER/08788-08;044;93C203600;365586;365,000000;13,870000;08710;499171000333;0,455000;;0,000000;P00114347;;;0,000000;414030132;;
30.05.2016;10:15;63105;237;08703-30;08708;func2715/08703-30;VDB27BK;276A19702;457613;100,000000;3,100000;08710;76753010W446;0,325000;;0,000000;412000110;;;15,000000;;;
30.05.2016;10:15;63120;112;08703-23;08703;func2888/08703-23;655AN;94C445001;373983;400,000000;172,000000;08710;76753010W555;3,604000;;0,000000;414268673;;;0,000000;P00102674;;
30.05.2016;10:15;63120;150;08703-22;08703;func2717/08703-22;A4840;94C445001;373501;400,000000;15,600000;08710;76753113W337;2,010000;;0,000000;414246865;;;0,000000;414013650;;
30.05.2016;10:15;63125;3;08703-14;08703;func2925/08703-14;21032;91C531402;420866;1900,000000;57,000000;08710;76753040W881;0,310000;;0,000000;414332900;;;15,000000;;;
30.05.2016;10:15;63125;6;08703-17;08703;func2928/08703-17;2058;91C526101;427385;700,000000;19,600000;08710;76753104W991;0,960000;;0,000000;414314100;;;0,000000;414309960;;
30.05.2016;10:15;63126;9;08703-24;08703;func2715/08703-24;9001P;252B09102;403452;200,000000;6,200000;08710;P00100448;0,655000;1;0,000000;P00070023;;;14,000000;;;
30.05.2016;10:15;63126;23;08703-24;08703;func2715/08703-24;CPA1;252D05301;412552;100,000000;3,200000;08710;P00100448;1,895000;;0,000000;P00070023;;;0,000000;P00100746;;
30.05.2016;10:15;63127;39;08708-28;08702;CC/08708-28;1064-C;91G428902;442556;4200,000000;201,600000;08710;76753021W881;0,330000;;0,000000;414264643;491104505;;11,000000;;;
30.05.2016;10:16;63128;26;08788-10;08708;LEADER/08788-10;5294;94C003301;299204;1005,000000;34,170000;08710;499605202445;0,795000;;0,000000;414521070;;;15,000000;;;
30.05.2016;10:16;63130;47;08703-27;08703;func2917/08703-27;951;91C535001;422776;1600,000000;40,000000;08710;76753021W003;0,450000;;0,000000;413001081;;;15,000000;;;
30.05.2016;10:16;63130;60;08703-29;08703;func2917/08703-29;19604;91C540301;424099;1900,000000;47,500000;08710;76753021W005;0,400000;;0,000000;414244131;;;15,000000;;;
30.05.2016;10:30;63105;238;08703-30;08708;func2715/08703-30;VDB28HI;276A16602;457449;100,000000;4,900000;08710;76753010W774;5,180000;;0,000000;412000110;;;15,000000;;;
30.05.2016;10:30;63105;239;08703-30;08708;func2715/08703-30;VDB28BK;276A19702;457614;100,000000;3,100000;08710;76753010W774;0,325000;;0,000000;412000110;;;15,000000;;;
30.05.2016;10:30;63117;15;08788-06;08703;CC/08788-06;HB17;92C150101;459051;1005,000000;39,200000;08710;P00111511;0,383000;;3,500000;P00151041;;;0,000000;411000090;;
30.05.2016;10:30;63117;30;08788-05;08788;LEADER/08788-05;HB23;92C150101;459056;1005,000000;39,200000;08710;P00111501;1,303000;;3,500000;P00151041;;;0,000000;414003034;;
30.05.2016;10:30;63120;149;08703-22;08703;func2717/08703-22;4840;94C444901;376685;400,000000;13,200000;08710;76753113W337;0,570000;;0,000000;414243365;;;0,000000;414243365;;
30.05.2016;10:30;63126;24;08703-24;08703;func2715/08703-24;2316;252D05301;413044;25,000000;0,850000;08710;P00022853;2,200000;;0,000000;P00070023;;;0,000000;P00100746;;
30.05.2016;10:30;63126;49;08703-24;08703;func2715/08703-24;1065;252D05301;413118;100,000000;3,200000;08710;P00152918;1,820000;;0,000000;P00100746;;;0,000000;P00070023;;
30.05.2016;10:30;63128;8;08788-07;08708;LEADER/08788-07;3110;94C003301;299316;1005,000000;34,170000;08710;499243832447;1,015000;;0,000000;414176470;492492570;;15,000000;;;
30.05.2016;10:31;63128;17;08788-09;08708;LEADER/08788-09;5291A;94C003301;299222;1005,000000;31,160000;08710;499243832445;0,605000;;0,000000;414213100;499011000;;15,000000;;;
30.05.2016;10:31;63132;1;08703-23;08708;func2888/08703-23;3272A;94C445001;373426;400,000000;160,000000;08710;76753010W779;3,470000;;0,000000;P00102674;;;0,000000;414268673;;
30.05.2016;10:45;63061;213;08788-08;08788;LEADER/08788-08;005;93C220000;308438;65,000000;2,540000;08710;P00131056;0,785000;;0,000000;P00100756;;;0,000000;414030131;;
30.05.2016;10:45;63105;240;08703-30;08708;func2715/08703-30;VDB27JW;276A14802;456642;100,000000;3,100000;08710;P00130700;0,340000;;0,000000;412000110;;;15,000000;;;
30.05.2016;10:45;63109;3;08703-33;08703;leader/08703-33;1361_B;92C501202;248902;2000,000000;64,000000;08710;76753021W002;0,490000;;0,000000;P00114574;;;15,000000;;;
30.05.2016;10:45;63120;48;08703-20;08703;func2717/08703-20;3561G;94C445001;373957;200,000000;8,600000;08710;76753021W447;3,701000;;0,000000;414294100;;;0,000000;411500230;;
30.05.2016;10:45;63121;324;08708-17;08708;CC/08708-17;1954;91G302502;186794;150,000000;11,400000;08710;76753040W002;0,770000;;0,000000;P00106149;;;0,000000;412220330;491104507;
30.05.2016;10:45;63126;14;08703-24;08703;func2715/08703-24;1016A;252C02201;339152;80,000000;5,280000;08710;P00113582;1,100000;1;0,000000;P00070023;;;14,000000;;;
30.05.2016;10:45;63126;52;08703-24;08703;func2715/08703-24;9001D;252B09102;403228;200,000000;13,400000;08710;P00113582;1,650000;1;0,000000;P00100746;;;0,000000;P00070023;;
30.05.2016;10:45;63126;62;08703-24;08703;func2715/08703-24;9000S;252C02201;339286;80,000000;6,000000;08710;P00113582;2,020000;1;14,000000;;;;14,000000;;;
30.05.2016;10:45;63127;2;08708-17;08708;CC/08708-17;1002-C;91G428902;442576;2100,000000;84,000000;08710;76753040W334;0,910000;;0,000000;412221040;;;8,000000;;;
30.05.2016;10:45;63127;9;08703-21;08702;func3002/08703-21;1040-C;91G428902;442194;2100,000000;109,200000;08710;76753050W336;1,300000;;0,000000;412221060;492212711;;13,000000;;;
30.05.2016;10:46;63127;57;08708-16;08708;CC/08708-16;1135-C;91G428903;473427;3000,000000;171,000000;08710;76753010W883;0,810000;;0,000000;412221020;492212711;;0,000000;412221000;;
30.05.2016;10:46;63130;1;08703-02;08703;leader/08703-02;233;91C535001;423725;1900,000000;39,900000;08710;76753121W333;0,380000;;22,000000;;;;0,000000;414299626;;
30.05.2016;10:46;63130;13;08703-13;08703;func2928/08703-13;47011;91C534802;427467;1900,000000;83,600000;08710;76753104W993;3,930000;;5,000000;;;;15,000000;;;
30.05.2016;11:00;63072;194;08704-01;08705;Administrator/08704-01;BG02;252B09102;403098;200,000000;12,200000;08710;P00113274;0,960000;1;7,000000;;;;5,500000;;;
30.05.2016;11:00;63072;195;08704-01;08705;Administrator/08704-01;CP13;252B09102;403140;200,000000;15,200000;08710;P00113274;1,200000;1;7,000000;;;;5,500000;;;
